"geno","population","Scenario","Rep","Line","Position","Pot","LA_Estimated","Date"
"GenoA54","Panel1","WW",7,26,55,1555,0.001860903,"2017-04-13"
"GenoA54","Panel1","WW",7,26,55,1555,0.003153193,"2017-04-14"
"GenoA54","Panel1","WW",7,26,55,1555,0.004174517,"2017-04-15"
"GenoA54","Panel1","WW",7,26,55,1555,0.005647721,"2017-04-16"
"GenoA54","Panel1","WW",7,26,55,1555,0.007422227,"2017-04-17"
"GenoA54","Panel1","WW",7,26,55,1555,0.008505188,"2017-04-18"
"GenoA54","Panel1","WW",7,26,55,1555,0.009839224,"2017-04-19"
"GenoA54","Panel1","WW",7,26,55,1555,0.012999064,"2017-04-20"
"GenoA54","Panel1","WW",7,26,55,1555,0.01716955,"2017-04-21"
"GenoA54","Panel1","WW",7,26,55,1555,0.020124739,"2017-04-22"
"GenoA54","Panel1","WW",7,26,55,1555,0.023108717,"2017-04-23"
"GenoA54","Panel1","WW",7,26,55,1555,0.028588612,"2017-04-25"
"GenoA54","Panel1","WW",7,26,55,1555,0.037356649,"2017-04-26"
"GenoA54","Panel1","WW",7,26,55,1555,0.046525786,"2017-04-27"
"GenoA54","Panel1","WW",7,26,55,1555,0.057194038,"2017-04-28"
"GenoA54","Panel1","WW",7,26,55,1555,0.071177973,"2017-04-29"
"GenoA54","Panel1","WW",7,26,55,1555,0.079650416,"2017-04-30"
"GenoA54","Panel1","WW",7,26,55,1555,0.085873444,"2017-05-01"
"GenoA54","Panel1","WW",7,26,55,1555,0.104460598,"2017-05-02"
"GenoA54","Panel1","WW",7,26,55,1555,0.118077644,"2017-05-03"
"GenoA54","Panel1","WW",7,26,55,1555,0.133322818,"2017-05-04"
"GenoA54","Panel1","WW",7,26,55,1555,0.139589196,"2017-05-05"
"GenoA54","Panel1","WW",7,26,55,1555,0.168428518,"2017-05-06"
"GenoA54","Panel1","WW",7,26,55,1555,0.185524767,"2017-05-07"
"GenoA54","Panel1","WW",7,26,55,1555,0.194819614,"2017-05-08"
"GenoA54","Panel1","WW",7,26,55,1555,0.222000685,"2017-05-09"
"GenoA54","Panel1","WW",7,26,55,1555,0.24390767,"2017-05-10"
"GenoA54","Panel1","WW",7,26,55,1555,0.266428067,"2017-05-11"
"GenoA54","Panel1","WW",7,26,55,1555,0.293026363,"2017-05-12"
"GenoA54","Panel1","WW",7,26,55,1555,0.35520793,"2017-05-14"
"GenoA54","Panel1","WW",7,26,55,1555,0.376234678,"2017-05-15"
"GenoA54","Panel1","WW",7,26,55,1555,0.397494358,"2017-05-16"
"GenoA26","Panel1","WW",7,26,56,1556,0.003101026,"2017-04-13"
"GenoA26","Panel1","WW",7,26,56,1556,0.004844857,"2017-04-14"
"GenoA26","Panel1","WW",7,26,56,1556,0.006378285,"2017-04-15"
"GenoA26","Panel1","WW",7,26,56,1556,0.009029368,"2017-04-16"
"GenoA26","Panel1","WW",7,26,56,1556,0.011284683,"2017-04-17"
"GenoA26","Panel1","WW",7,26,56,1556,0.013392914,"2017-04-18"
"GenoA26","Panel1","WW",7,26,56,1556,0.018192795,"2017-04-19"
"GenoA26","Panel1","WW",7,26,56,1556,0.02518818,"2017-04-21"
"GenoA26","Panel1","WW",7,26,56,1556,0.029993535,"2017-04-22"
"GenoA26","Panel1","WW",7,26,56,1556,0.038193061,"2017-04-23"
"GenoA26","Panel1","WW",7,26,56,1556,0.048167821,"2017-04-25"
"GenoA26","Panel1","WW",7,26,56,1556,0.056899816,"2017-04-26"
"GenoA26","Panel1","WW",7,26,56,1556,0.064481384,"2017-04-27"
"GenoA26","Panel1","WW",7,26,56,1556,0.072189741,"2017-04-28"
"GenoA26","Panel1","WW",7,26,56,1556,0.09063067,"2017-04-29"
"GenoA26","Panel1","WW",7,26,56,1556,0.101513485,"2017-04-30"
"GenoA26","Panel1","WW",7,26,56,1556,0.113853555,"2017-05-01"
"GenoA26","Panel1","WW",7,26,56,1556,0.131988508,"2017-05-02"
"GenoA26","Panel1","WW",7,26,56,1556,0.145061145,"2017-05-03"
"GenoA26","Panel1","WW",7,26,56,1556,0.161720467,"2017-05-04"
"GenoA26","Panel1","WW",7,26,56,1556,0.17347069,"2017-05-05"
"GenoA26","Panel1","WW",7,26,56,1556,0.187040813,"2017-05-06"
"GenoA26","Panel1","WW",7,26,56,1556,0.211293009,"2017-05-07"
"GenoA26","Panel1","WW",7,26,56,1556,0.218438273,"2017-05-08"
"GenoA26","Panel1","WW",7,26,56,1556,0.233718735,"2017-05-09"
"GenoA26","Panel1","WW",7,26,56,1556,0.257822822,"2017-05-10"
"GenoA26","Panel1","WW",7,26,56,1556,0.279598893,"2017-05-11"
"GenoA26","Panel1","WW",7,26,56,1556,0.28905415,"2017-05-12"
"GenoA26","Panel1","WW",7,26,56,1556,0.321319875,"2017-05-14"
"GenoA26","Panel1","WW",7,26,56,1556,0.341847649,"2017-05-15"
"GenoA26","Panel1","WW",7,26,56,1556,0.356371506,"2017-05-16"
"GenoA59","Panel1","WW",7,26,57,1557,0.003388889,"2017-04-13"
"GenoA59","Panel1","WW",7,26,57,1557,0.004794169,"2017-04-14"
"GenoA59","Panel1","WW",7,26,57,1557,0.006765032,"2017-04-15"
"GenoA59","Panel1","WW",7,26,57,1557,0.009546748,"2017-04-16"
"GenoA59","Panel1","WW",7,26,57,1557,0.011258491,"2017-04-17"
"GenoA59","Panel1","WW",7,26,57,1557,0.013331554,"2017-04-18"
"GenoA59","Panel1","WW",7,26,57,1557,0.019073385,"2017-04-19"
"GenoA59","Panel1","WW",7,26,57,1557,0.02190734,"2017-04-20"
"GenoA59","Panel1","WW",7,26,57,1557,0.026085999,"2017-04-21"
"GenoA59","Panel1","WW",7,26,57,1557,0.031345849,"2017-04-22"
"GenoA59","Panel1","WW",7,26,57,1557,0.040800151,"2017-04-23"
"GenoA59","Panel1","WW",7,26,57,1557,0.05442262,"2017-04-25"
"GenoA59","Panel1","WW",7,26,57,1557,0.063968198,"2017-04-26"
"GenoA59","Panel1","WW",7,26,57,1557,0.07012594,"2017-04-27"
"GenoA59","Panel1","WW",7,26,57,1557,0.082939541,"2017-04-28"
"GenoA59","Panel1","WW",7,26,57,1557,0.105712651,"2017-04-29"
"GenoA59","Panel1","WW",7,26,57,1557,0.116308156,"2017-04-30"
"GenoA59","Panel1","WW",7,26,57,1557,0.13002613,"2017-05-01"
"GenoA59","Panel1","WW",7,26,57,1557,0.150968494,"2017-05-02"
"GenoA59","Panel1","WW",7,26,57,1557,0.165764276,"2017-05-03"
"GenoA59","Panel1","WW",7,26,57,1557,0.184623236,"2017-05-04"
"GenoA59","Panel1","WW",7,26,57,1557,0.192256516,"2017-05-05"
"GenoA59","Panel1","WW",7,26,57,1557,0.219664015,"2017-05-06"
"GenoA59","Panel1","WW",7,26,57,1557,0.252531431,"2017-05-07"
"GenoA59","Panel1","WW",7,26,57,1557,0.269080411,"2017-05-08"
"GenoA59","Panel1","WW",7,26,57,1557,0.310063279,"2017-05-09"
"GenoA59","Panel1","WW",7,26,57,1557,0.338125095,"2017-05-10"
"GenoA59","Panel1","WW",7,26,57,1557,0.37474073,"2017-05-11"
"GenoA59","Panel1","WW",7,26,57,1557,0.398183948,"2017-05-12"
"GenoA59","Panel1","WW",7,26,57,1557,0.460885489,"2017-05-14"
"GenoA59","Panel1","WW",7,26,57,1557,0.486065899,"2017-05-15"
"GenoA59","Panel1","WW",7,26,57,1557,0.498456652,"2017-05-16"
"GenoA22","Panel1","WW",7,26,58,1558,0.0030828,"2017-04-13"
"GenoA22","Panel1","WW",7,26,58,1558,0.004260997,"2017-04-14"
"GenoA22","Panel1","WW",7,26,58,1558,0.005674561,"2017-04-15"
"GenoA22","Panel1","WW",7,26,58,1558,0.008042189,"2017-04-16"
"GenoA22","Panel1","WW",7,26,58,1558,0.009608923,"2017-04-17"
"GenoA22","Panel1","WW",7,26,58,1558,0.011137674,"2017-04-18"
"GenoA22","Panel1","WW",7,26,58,1558,0.01522181,"2017-04-19"
"GenoA22","Panel1","WW",7,26,58,1558,0.022083974,"2017-04-21"
"GenoA22","Panel1","WW",7,26,58,1558,0.02669767,"2017-04-22"
"GenoA22","Panel1","WW",7,26,58,1558,0.033357279,"2017-04-23"
"GenoA22","Panel1","WW",7,26,58,1558,0.043467823,"2017-04-25"
"GenoA22","Panel1","WW",7,26,58,1558,0.050289265,"2017-04-26"
"GenoA22","Panel1","WW",7,26,58,1558,0.057259172,"2017-04-27"
"GenoA22","Panel1","WW",7,26,58,1558,0.066190943,"2017-04-28"
"GenoA22","Panel1","WW",7,26,58,1558,0.084914312,"2017-04-29"
"GenoA22","Panel1","WW",7,26,58,1558,0.098402259,"2017-04-30"
"GenoA22","Panel1","WW",7,26,58,1558,0.10915085,"2017-05-01"
"GenoA22","Panel1","WW",7,26,58,1558,0.12728996,"2017-05-02"
"GenoA22","Panel1","WW",7,26,58,1558,0.14208836,"2017-05-03"
"GenoA22","Panel1","WW",7,26,58,1558,0.166082613,"2017-05-04"
"GenoA22","Panel1","WW",7,26,58,1558,0.179532066,"2017-05-05"
"GenoA22","Panel1","WW",7,26,58,1558,0.216623127,"2017-05-06"
"GenoA22","Panel1","WW",7,26,58,1558,0.248430841,"2017-05-07"
"GenoA22","Panel1","WW",7,26,58,1558,0.265166426,"2017-05-08"
"GenoA22","Panel1","WW",7,26,58,1558,0.292124724,"2017-05-09"
"GenoA22","Panel1","WW",7,26,58,1558,0.310472104,"2017-05-10"
"GenoA22","Panel1","WW",7,26,58,1558,0.350314365,"2017-05-11"
"GenoA22","Panel1","WW",7,26,58,1558,0.390621009,"2017-05-12"
"GenoA22","Panel1","WW",7,26,58,1558,0.446099699,"2017-05-14"
"GenoA22","Panel1","WW",7,26,58,1558,0.472993188,"2017-05-15"
"GenoA22","Panel1","WW",7,26,58,1558,0.497044642,"2017-05-16"
"GenoA8","Panel1","WW",7,26,59,1559,0.002574878,"2017-04-13"
"GenoA8","Panel1","WW",7,26,59,1559,0.003904651,"2017-04-14"
"GenoA8","Panel1","WW",7,26,59,1559,0.005222773,"2017-04-15"
"GenoA8","Panel1","WW",7,26,59,1559,0.00741124,"2017-04-16"
"GenoA8","Panel1","WW",7,26,59,1559,0.009771151,"2017-04-17"
"GenoA8","Panel1","WW",7,26,59,1559,0.01137571,"2017-04-18"
"GenoA8","Panel1","WW",7,26,59,1559,0.014589806,"2017-04-19"
"GenoA8","Panel1","WW",7,26,59,1559,0.017503057,"2017-04-20"
"GenoA8","Panel1","WW",7,26,59,1559,0.023466792,"2017-04-21"
"GenoA8","Panel1","WW",7,26,59,1559,0.028519639,"2017-04-22"
"GenoA8","Panel1","WW",7,26,59,1559,0.034861809,"2017-04-23"
"GenoA8","Panel1","WW",7,26,59,1559,0.044142125,"2017-04-25"
"GenoA8","Panel1","WW",7,26,59,1559,0.054296534,"2017-04-26"
"GenoA8","Panel1","WW",7,26,59,1559,0.064454114,"2017-04-27"
"GenoA8","Panel1","WW",7,26,59,1559,0.074352666,"2017-04-28"
"GenoA8","Panel1","WW",7,26,59,1559,0.091040163,"2017-04-29"
"GenoA8","Panel1","WW",7,26,59,1559,0.102361358,"2017-04-30"
"GenoA8","Panel1","WW",7,26,59,1559,0.109786826,"2017-05-01"
"GenoA8","Panel1","WW",7,26,59,1559,0.132257917,"2017-05-02"
"GenoA8","Panel1","WW",7,26,59,1559,0.143045835,"2017-05-03"
"GenoA8","Panel1","WW",7,26,59,1559,0.162330303,"2017-05-04"
"GenoA8","Panel1","WW",7,26,59,1559,0.170554247,"2017-05-05"
"GenoA8","Panel1","WW",7,26,59,1559,0.195168681,"2017-05-06"
"GenoA8","Panel1","WW",7,26,59,1559,0.218470951,"2017-05-07"
"GenoA8","Panel1","WW",7,26,59,1559,0.230115077,"2017-05-08"
"GenoA8","Panel1","WW",7,26,59,1559,0.256402895,"2017-05-09"
"GenoA8","Panel1","WW",7,26,59,1559,0.275446338,"2017-05-10"
"GenoA8","Panel1","WW",7,26,59,1559,0.30750855,"2017-05-11"
"GenoA8","Panel1","WW",7,26,59,1559,0.3325642,"2017-05-12"
"GenoA8","Panel1","WW",7,26,59,1559,0.387025625,"2017-05-14"
"GenoA8","Panel1","WW",7,26,59,1559,0.396712956,"2017-05-15"
"GenoA8","Panel1","WW",7,26,59,1559,0.414165578,"2017-05-16"
"GenoA46","Panel1","WW",7,26,60,1560,0.002772529,"2017-04-13"
"GenoA46","Panel1","WW",7,26,60,1560,0.003877989,"2017-04-14"
"GenoA46","Panel1","WW",7,26,60,1560,0.005416606,"2017-04-15"
"GenoA46","Panel1","WW",7,26,60,1560,0.007870577,"2017-04-16"
"GenoA46","Panel1","WW",7,26,60,1560,0.009735156,"2017-04-17"
"GenoA46","Panel1","WW",7,26,60,1560,0.011145143,"2017-04-18"
"GenoA46","Panel1","WW",7,26,60,1560,0.014731552,"2017-04-19"
"GenoA46","Panel1","WW",7,26,60,1560,0.023348303,"2017-04-21"
"GenoA46","Panel1","WW",7,26,60,1560,0.026654576,"2017-04-22"
"GenoA46","Panel1","WW",7,26,60,1560,0.035682262,"2017-04-23"
"GenoA46","Panel1","WW",7,26,60,1560,0.049351634,"2017-04-25"
"GenoA46","Panel1","WW",7,26,60,1560,0.058497997,"2017-04-26"
"GenoA46","Panel1","WW",7,26,60,1560,0.061671075,"2017-04-27"
"GenoA46","Panel1","WW",7,26,60,1560,0.071136932,"2017-04-28"
"GenoA46","Panel1","WW",7,26,60,1560,0.093110289,"2017-04-29"
"GenoA46","Panel1","WW",7,26,60,1560,0.105395454,"2017-04-30"
"GenoA46","Panel1","WW",7,26,60,1560,0.117194621,"2017-05-01"
"GenoA46","Panel1","WW",7,26,60,1560,0.137931968,"2017-05-02"
"GenoA46","Panel1","WW",7,26,60,1560,0.152080857,"2017-05-03"
"GenoA46","Panel1","WW",7,26,60,1560,0.178439142,"2017-05-04"
"GenoA46","Panel1","WW",7,26,60,1560,0.189754976,"2017-05-05"
"GenoA46","Panel1","WW",7,26,60,1560,0.206605759,"2017-05-06"
"GenoA46","Panel1","WW",7,26,60,1560,0.24083404,"2017-05-07"
"GenoA46","Panel1","WW",7,26,60,1560,0.254869094,"2017-05-08"
"GenoA46","Panel1","WW",7,26,60,1560,0.272799071,"2017-05-09"
"GenoA46","Panel1","WW",7,26,60,1560,0.305759239,"2017-05-10"
"GenoA46","Panel1","WW",7,26,60,1560,0.328172967,"2017-05-11"
"GenoA46","Panel1","WW",7,26,60,1560,0.355609007,"2017-05-12"
"GenoA46","Panel1","WW",7,26,60,1560,0.408550688,"2017-05-14"
"GenoA46","Panel1","WW",7,26,60,1560,0.427623768,"2017-05-15"
"GenoA46","Panel1","WW",7,26,60,1560,0.454187496,"2017-05-16"
"GenoB5","Panel2","WD",4,27,1,1561,0.003618791,"2017-04-13"
"GenoB5","Panel2","WD",4,27,1,1561,0.00572097,"2017-04-14"
"GenoB5","Panel2","WD",4,27,1,1561,0.007066188,"2017-04-15"
"GenoB5","Panel2","WD",4,27,1,1561,0.009393406,"2017-04-16"
"GenoB5","Panel2","WD",4,27,1,1561,0.012868394,"2017-04-17"
"GenoB5","Panel2","WD",4,27,1,1561,0.014891103,"2017-04-18"
"GenoB5","Panel2","WD",4,27,1,1561,0.017576911,"2017-04-19"
"GenoB5","Panel2","WD",4,27,1,1561,0.021076573,"2017-04-20"
"GenoB5","Panel2","WD",4,27,1,1561,0.027487424,"2017-04-21"
"GenoB5","Panel2","WD",4,27,1,1561,0.031697644,"2017-04-22"
"GenoB5","Panel2","WD",4,27,1,1561,0.037516621,"2017-04-23"
"GenoB5","Panel2","WD",4,27,1,1561,0.048670272,"2017-04-25"
"GenoB5","Panel2","WD",4,27,1,1561,0.061245824,"2017-04-26"
"GenoB5","Panel2","WD",4,27,1,1561,0.067231296,"2017-04-27"
"GenoB5","Panel2","WD",4,27,1,1561,0.074425772,"2017-04-28"
"GenoB5","Panel2","WD",4,27,1,1561,0.091963778,"2017-04-29"
"GenoB5","Panel2","WD",4,27,1,1561,0.106087591,"2017-04-30"
"GenoB5","Panel2","WD",4,27,1,1561,0.120110644,"2017-05-01"
"GenoB5","Panel2","WD",4,27,1,1561,0.141511356,"2017-05-02"
"GenoB5","Panel2","WD",4,27,1,1561,0.158316924,"2017-05-03"
"GenoB5","Panel2","WD",4,27,1,1561,0.18311546,"2017-05-04"
"GenoB5","Panel2","WD",4,27,1,1561,0.189509884,"2017-05-05"
"GenoB5","Panel2","WD",4,27,1,1561,0.201174599,"2017-05-06"
"GenoB5","Panel2","WD",4,27,1,1561,0.222189227,"2017-05-07"
"GenoB5","Panel2","WD",4,27,1,1561,0.223513457,"2017-05-08"
"GenoB5","Panel2","WD",4,27,1,1561,0.238990606,"2017-05-09"
"GenoB5","Panel2","WD",4,27,1,1561,0.247198943,"2017-05-10"
"GenoB5","Panel2","WD",4,27,1,1561,0.266606396,"2017-05-11"
"GenoB5","Panel2","WD",4,27,1,1561,0.283344018,"2017-05-12"
"GenoB5","Panel2","WD",4,27,1,1561,0.334592428,"2017-05-14"
"GenoB10","Panel2","WD",4,27,2,1562,0.002530877,"2017-04-13"
"GenoB10","Panel2","WD",4,27,2,1562,0.004085414,"2017-04-14"
"GenoB10","Panel2","WD",4,27,2,1562,0.005135774,"2017-04-15"
"GenoB10","Panel2","WD",4,27,2,1562,0.007446265,"2017-04-16"
"GenoB10","Panel2","WD",4,27,2,1562,0.010156443,"2017-04-17"
"GenoB10","Panel2","WD",4,27,2,1562,0.011502884,"2017-04-18"
"GenoB10","Panel2","WD",4,27,2,1562,0.01494223,"2017-04-19"
"GenoB10","Panel2","WD",4,27,2,1562,0.018591494,"2017-04-20"
"GenoB10","Panel2","WD",4,27,2,1562,0.023267343,"2017-04-21"
"GenoB10","Panel2","WD",4,27,2,1562,0.026871049,"2017-04-22"
"GenoB10","Panel2","WD",4,27,2,1562,0.03252982,"2017-04-23"
"GenoB10","Panel2","WD",4,27,2,1562,0.042085034,"2017-04-25"
"GenoB10","Panel2","WD",4,27,2,1562,0.051208865,"2017-04-26"
"GenoB10","Panel2","WD",4,27,2,1562,0.062200359,"2017-04-27"
"GenoB10","Panel2","WD",4,27,2,1562,0.068614472,"2017-04-28"
"GenoB10","Panel2","WD",4,27,2,1562,0.084458313,"2017-04-29"
"GenoB10","Panel2","WD",4,27,2,1562,0.094532798,"2017-04-30"
"GenoB10","Panel2","WD",4,27,2,1562,0.104816828,"2017-05-01"
"GenoB10","Panel2","WD",4,27,2,1562,0.126231653,"2017-05-02"
"GenoB10","Panel2","WD",4,27,2,1562,0.13838412,"2017-05-03"
"GenoB10","Panel2","WD",4,27,2,1562,0.15253492,"2017-05-04"
"GenoB10","Panel2","WD",4,27,2,1562,0.161283066,"2017-05-05"
"GenoB10","Panel2","WD",4,27,2,1562,0.179354953,"2017-05-06"
"GenoB10","Panel2","WD",4,27,2,1562,0.196302341,"2017-05-07"
"GenoB10","Panel2","WD",4,27,2,1562,0.194985564,"2017-05-08"
"GenoB10","Panel2","WD",4,27,2,1562,0.216521863,"2017-05-09"
"GenoB10","Panel2","WD",4,27,2,1562,0.230471094,"2017-05-10"
"GenoB10","Panel2","WD",4,27,2,1562,0.244014671,"2017-05-11"
"GenoB10","Panel2","WD",4,27,2,1562,0.262772669,"2017-05-12"
"GenoB10","Panel2","WD",4,27,2,1562,0.296636042,"2017-05-14"
"GenoB30","Panel2","WD",4,27,3,1563,0.001936431,"2017-04-13"
"GenoB30","Panel2","WD",4,27,3,1563,0.003140138,"2017-04-14"
"GenoB30","Panel2","WD",4,27,3,1563,0.003943907,"2017-04-15"
"GenoB30","Panel2","WD",4,27,3,1563,0.005583856,"2017-04-16"
"GenoB30","Panel2","WD",4,27,3,1563,0.008242885,"2017-04-17"
"GenoB30","Panel2","WD",4,27,3,1563,0.00959786,"2017-04-18"
"GenoB30","Panel2","WD",4,27,3,1563,0.011792172,"2017-04-19"
"GenoB30","Panel2","WD",4,27,3,1563,0.014719464,"2017-04-20"
"GenoB30","Panel2","WD",4,27,3,1563,0.019077684,"2017-04-21"
"GenoB30","Panel2","WD",4,27,3,1563,0.022284684,"2017-04-22"
"GenoB30","Panel2","WD",4,27,3,1563,0.025943742,"2017-04-23"
"GenoB30","Panel2","WD",4,27,3,1563,0.032817612,"2017-04-25"
"GenoB30","Panel2","WD",4,27,3,1563,0.040203046,"2017-04-26"
"GenoB30","Panel2","WD",4,27,3,1563,0.05002862,"2017-04-27"
"GenoB30","Panel2","WD",4,27,3,1563,0.054035631,"2017-04-28"
"GenoB30","Panel2","WD",4,27,3,1563,0.066961608,"2017-04-29"
"GenoB30","Panel2","WD",4,27,3,1563,0.075395709,"2017-04-30"
"GenoB30","Panel2","WD",4,27,3,1563,0.084303059,"2017-05-01"
"GenoB30","Panel2","WD",4,27,3,1563,0.105052322,"2017-05-02"
"GenoB30","Panel2","WD",4,27,3,1563,0.117863409,"2017-05-03"
"GenoB30","Panel2","WD",4,27,3,1563,0.133157399,"2017-05-04"
"GenoB30","Panel2","WD",4,27,3,1563,0.144415541,"2017-05-05"
"GenoB30","Panel2","WD",4,27,3,1563,0.158638587,"2017-05-06"
"GenoB30","Panel2","WD",4,27,3,1563,0.171075661,"2017-05-07"
"GenoB30","Panel2","WD",4,27,3,1563,0.172757839,"2017-05-08"
"GenoB30","Panel2","WD",4,27,3,1563,0.185776849,"2017-05-09"
"GenoB30","Panel2","WD",4,27,3,1563,0.193933736,"2017-05-10"
"GenoB30","Panel2","WD",4,27,3,1563,0.205336429,"2017-05-11"
"GenoB30","Panel2","WD",4,27,3,1563,0.219370699,"2017-05-12"
"GenoB30","Panel2","WD",4,27,3,1563,0.253465229,"2017-05-14"
"GenoB26","Panel2","WD",4,27,4,1564,0.002785384,"2017-04-13"
"GenoB26","Panel2","WD",4,27,4,1564,0.004570154,"2017-04-14"
"GenoB26","Panel2","WD",4,27,4,1564,0.00566653,"2017-04-15"
"GenoB26","Panel2","WD",4,27,4,1564,0.007955677,"2017-04-16"
"GenoB26","Panel2","WD",4,27,4,1564,0.010814059,"2017-04-17"
"GenoB26","Panel2","WD",4,27,4,1564,0.012366898,"2017-04-18"
"GenoB26","Panel2","WD",4,27,4,1564,0.014398817,"2017-04-19"
"GenoB26","Panel2","WD",4,27,4,1564,0.017868695,"2017-04-20"
"GenoB26","Panel2","WD",4,27,4,1564,0.024625671,"2017-04-21"
"GenoB26","Panel2","WD",4,27,4,1564,0.028295976,"2017-04-22"
"GenoB26","Panel2","WD",4,27,4,1564,0.030725042,"2017-04-23"
"GenoB26","Panel2","WD",4,27,4,1564,0.039174656,"2017-04-25"
"GenoB26","Panel2","WD",4,27,4,1564,0.048364194,"2017-04-26"
"GenoB26","Panel2","WD",4,27,4,1564,0.058003059,"2017-04-27"
"GenoB26","Panel2","WD",4,27,4,1564,0.061027058,"2017-04-28"
"GenoB26","Panel2","WD",4,27,4,1564,0.077392474,"2017-04-29"
"GenoB26","Panel2","WD",4,27,4,1564,0.085355903,"2017-04-30"
"GenoB26","Panel2","WD",4,27,4,1564,0.092407842,"2017-05-01"
"GenoB26","Panel2","WD",4,27,4,1564,0.111481833,"2017-05-02"
"GenoB26","Panel2","WD",4,27,4,1564,0.125521718,"2017-05-03"
"GenoB26","Panel2","WD",4,27,4,1564,0.140712827,"2017-05-04"
"GenoB26","Panel2","WD",4,27,4,1564,0.146082631,"2017-05-05"
"GenoB26","Panel2","WD",4,27,4,1564,0.159305046,"2017-05-06"
"GenoB26","Panel2","WD",4,27,4,1564,0.170578081,"2017-05-07"
"GenoB26","Panel2","WD",4,27,4,1564,0.163130569,"2017-05-08"
"GenoB26","Panel2","WD",4,27,4,1564,0.181148726,"2017-05-09"
"GenoB26","Panel2","WD",4,27,4,1564,0.191036576,"2017-05-10"
"GenoB26","Panel2","WD",4,27,4,1564,0.198353382,"2017-05-11"
"GenoB26","Panel2","WD",4,27,4,1564,0.21185276,"2017-05-12"
"GenoB26","Panel2","WD",4,27,4,1564,0.244264476,"2017-05-14"
"GenoB23","Panel2","WD",4,27,5,1565,0.0025569,"2017-04-13"
"GenoB23","Panel2","WD",4,27,5,1565,0.004434017,"2017-04-14"
"GenoB23","Panel2","WD",4,27,5,1565,0.005674776,"2017-04-15"
"GenoB23","Panel2","WD",4,27,5,1565,0.007637084,"2017-04-16"
"GenoB23","Panel2","WD",4,27,5,1565,0.010441829,"2017-04-17"
"GenoB23","Panel2","WD",4,27,5,1565,0.012117028,"2017-04-18"
"GenoB23","Panel2","WD",4,27,5,1565,0.014699106,"2017-04-19"
"GenoB23","Panel2","WD",4,27,5,1565,0.017598774,"2017-04-20"
"GenoB23","Panel2","WD",4,27,5,1565,0.024076902,"2017-04-21"
"GenoB23","Panel2","WD",4,27,5,1565,0.028633174,"2017-04-22"
"GenoB23","Panel2","WD",4,27,5,1565,0.032676363,"2017-04-23"
"GenoB23","Panel2","WD",4,27,5,1565,0.038903814,"2017-04-25"
"GenoB23","Panel2","WD",4,27,5,1565,0.046615292,"2017-04-26"
"GenoB23","Panel2","WD",4,27,5,1565,0.056039449,"2017-04-27"
"GenoB23","Panel2","WD",4,27,5,1565,0.065294978,"2017-04-28"
"GenoB23","Panel2","WD",4,27,5,1565,0.077033887,"2017-04-29"
"GenoB23","Panel2","WD",4,27,5,1565,0.084159841,"2017-04-30"
"GenoB23","Panel2","WD",4,27,5,1565,0.091839616,"2017-05-01"
"GenoB23","Panel2","WD",4,27,5,1565,0.105642456,"2017-05-02"
"GenoB23","Panel2","WD",4,27,5,1565,0.112599088,"2017-05-03"
"GenoB23","Panel2","WD",4,27,5,1565,0.127607583,"2017-05-04"
"GenoB23","Panel2","WD",4,27,5,1565,0.132267087,"2017-05-05"
"GenoB23","Panel2","WD",4,27,5,1565,0.146786593,"2017-05-06"
"GenoB23","Panel2","WD",4,27,5,1565,0.159607807,"2017-05-07"
"GenoB23","Panel2","WD",4,27,5,1565,0.158486265,"2017-05-08"
"GenoB23","Panel2","WD",4,27,5,1565,0.166614752,"2017-05-09"
"GenoB23","Panel2","WD",4,27,5,1565,0.175222919,"2017-05-10"
"GenoB23","Panel2","WD",4,27,5,1565,0.182457233,"2017-05-11"
"GenoB23","Panel2","WD",4,27,5,1565,0.191598837,"2017-05-12"
"GenoB23","Panel2","WD",4,27,5,1565,0.206903469,"2017-05-14"
"GenoB24","Panel2","WD",4,27,6,1566,0.002553538,"2017-04-13"
"GenoB24","Panel2","WD",4,27,6,1566,0.004127908,"2017-04-14"
"GenoB24","Panel2","WD",4,27,6,1566,0.005099415,"2017-04-15"
"GenoB24","Panel2","WD",4,27,6,1566,0.006521115,"2017-04-16"
"GenoB24","Panel2","WD",4,27,6,1566,0.009412991,"2017-04-17"
"GenoB24","Panel2","WD",4,27,6,1566,0.010911649,"2017-04-18"
"GenoB24","Panel2","WD",4,27,6,1566,0.012208005,"2017-04-19"
"GenoB24","Panel2","WD",4,27,6,1566,0.014167925,"2017-04-20"
"GenoB24","Panel2","WD",4,27,6,1566,0.018414775,"2017-04-21"
"GenoB24","Panel2","WD",4,27,6,1566,0.024476898,"2017-04-22"
"GenoB24","Panel2","WD",4,27,6,1566,0.028181006,"2017-04-23"
"GenoB24","Panel2","WD",4,27,6,1566,0.031128792,"2017-04-25"
"GenoB24","Panel2","WD",4,27,6,1566,0.035691977,"2017-04-26"
"GenoB24","Panel2","WD",4,27,6,1566,0.042569386,"2017-04-27"
"GenoB24","Panel2","WD",4,27,6,1566,0.04758098,"2017-04-28"
"GenoB24","Panel2","WD",4,27,6,1566,0.061218867,"2017-04-29"
"GenoB24","Panel2","WD",4,27,6,1566,0.067612437,"2017-04-30"
"GenoB24","Panel2","WD",4,27,6,1566,0.074565564,"2017-05-01"
"GenoB24","Panel2","WD",4,27,6,1566,0.082088797,"2017-05-02"
