"timeNumber","timePoint","Biomass_Estimated_corr","Biomass_Estimated","genotype","geno.decomp","colId","rowId","plotId"
30,2017-05-12,244.331176454682,245.128507331003,"GenoA41","WW_Panel1","14","25","c14r25"
30,2017-05-12,244.250939732611,297.392728649639,"GenoA21","WW_Panel1","19","25","c19r25"
30,2017-05-12,281.51433682471,291.556558195731,"GenoA34","WW_Panel1","2","25","c2r25"
30,2017-05-12,246.842863658787,279.688223909972,"GenoA49","WD_Panel1","20","25","c20r25"
30,2017-05-12,327.550001447548,352.476652651646,"GenoA58","WW_Panel1","22","25","c22r25"
30,2017-05-12,169.680872934577,196.908503614575,"GenoA39","WD_Panel1","24","25","c24r25"
30,2017-05-12,281.656262398503,291.20505161835,"GenoA14","WW_Panel1","25","25","c25r25"
30,2017-05-12,290.258633886627,314.502957066634,"GenoA51","WW_Panel1","26","25","c26r25"
30,2017-05-12,122.44216492273,136.853775747639,"GenoB29","WD_Panel2","27","25","c27r25"
30,2017-05-12,175.723355552122,198.798285159563,"GenoA14","WD_Panel1","28","25","c28r25"
30,2017-05-12,228.971342201908,239.989055193919,"GenoA1","WW_Panel1","3","25","c3r25"
30,2017-05-12,223.641139207607,228.420850141065,"GenoA2","WD_Panel1","4","25","c4r25"
30,2017-05-12,276.98540183986,267.872909749399,"GenoA35","WW_Panel1","5","25","c5r25"
30,2017-05-12,312.182538444838,322.85534140878,"GenoA31","WW_Panel1","6","25","c6r25"
30,2017-05-12,144.915850871963,151.907753570739,"GenoB20","WD_Panel2","7","25","c7r25"
30,2017-05-12,235.464855249776,244.686407857091,"GenoA9","WD_Panel1","8","25","c8r25"
30,2017-05-12,273.715533669576,284.19649995208,"GenoB27","WW_Panel2","9","25","c9r25"
30,2017-05-12,324.326182108566,345.228126112788,"GenoA19","WW_Panel1","6","2","c6r2"
30,2017-05-12,253.157450693914,264.373752337082,"GenoA28","WD_Panel1","1","26","c1r26"
30,2017-05-12,290.887495602854,290.610191271605,"GenoA6","WW_Panel1","10","26","c10r26"
30,2017-05-12,229.656476197057,236.620319428768,"GenoA8","WW_Panel1","11","26","c11r26"
30,2017-05-12,189.788862275055,184.945260180348,"GenoA6","WD_Panel1","12","26","c12r26"
30,2017-05-12,240.17695624707,246.942787008774,"GenoA13","WD_Panel1","13","26","c13r26"
30,2017-05-12,385.953415569477,382.252140292379,"GenoA52","WW_Panel1","14","26","c14r26"
30,2017-05-12,209.55013832872,256.658652887681,"GenoA27","WW_Panel1","19","26","c19r26"
30,2017-05-12,302.00876003493,304.606616075908,"GenoA9","WW_Panel1","2","26","c2r26"
30,2017-05-12,176.622551602164,203.076690505183,"GenoA56","WD_Panel1","20","26","c20r26"
30,2017-05-12,292.2198167175,309.830005250434,"GenoA14","WW_Panel1","22","26","c22r26"
30,2017-05-12,197.69828307594,216.763975950249,"GenoA1","WD_Panel1","24","26","c24r26"
30,2017-05-12,183.045060406779,184.182917562842,"GenoA55","WW_Panel1","25","26","c25r26"
30,2017-05-12,237.227510718672,252.962872599232,"GenoA39","WW_Panel1","26","26","c26r26"
30,2017-05-12,222.034587593941,227.964472024947,"GenoB2","WD_Panel2","27","26","c27r26"
30,2017-05-12,204.072459639775,218.826536941233,"GenoA13","WD_Panel1","28","26","c28r26"
30,2017-05-12,244.147559361352,247.995132723689,"GenoA47","WW_Panel1","3","26","c3r26"
30,2017-05-12,205.152947940865,203.121780682113,"GenoA53","WD_Panel1","4","26","c4r26"
30,2017-05-12,206.297293288915,190.758589489042,"GenoA27","WW_Panel1","5","26","c5r26"
30,2017-05-12,308.328675340872,312.91335726992,"GenoA16","WW_Panel1","6","26","c6r26"
30,2017-05-12,202.352919136031,203.569905237996,"GenoB26","WD_Panel2","7","26","c7r26"
30,2017-05-12,165.083614072622,168.894842643666,"GenoA17","WD_Panel1","8","26","c8r26"
30,2017-05-12,323.914131086083,329.398959548297,"GenoB6","WW_Panel2","9","26","c9r26"
30,2017-05-12,126.577306382854,141.017385952744,"GenoB7","WD_Panel2","7","2","c7r2"
30,2017-05-12,213.456951718837,228.849591021709,"GenoA9","WD_Panel1","1","27","c1r27"
30,2017-05-12,211.659685203929,218.413162255681,"GenoA27","WW_Panel1","10","27","c10r27"
30,2017-05-12,442.048448202106,456.211647645383,"GenoA48","WW_Panel1","11","27","c11r27"
30,2017-05-12,213.417860980447,215.776478151025,"GenoA60","WD_Panel1","12","27","c12r27"
30,2017-05-12,303.254446741882,317.037577140256,"GenoA19","WD_Panel1","13","27","c13r27"
30,2017-05-12,249.32264131545,252.326726772783,"GenoA32","WW_Panel1","14","27","c14r27"
30,2017-05-12,234.990254148984,287.229271854759,"GenoA11","WW_Panel1","19","27","c19r27"
30,2017-05-12,242.981720491948,250.042905545959,"GenoA38","WW_Panel1","2","27","c2r27"
30,2017-05-12,235.77554687396,267.108079696192,"GenoA53","WD_Panel1","20","27","c20r27"
30,2017-05-12,335.216297633465,357.034365633803,"GenoA59","WW_Panel1","22","27","c22r27"
30,2017-05-12,176.520257291619,199.156870513396,"GenoA54","WD_Panel1","24","27","c24r27"
30,2017-05-12,297.861063136441,302.382397517547,"GenoA3","WW_Panel1","25","27","c25r27"
30,2017-05-12,304.152082929965,323.198250035248,"GenoA16","WW_Panel1","26","27","c26r27"
30,2017-05-12,195.365149103328,204.616540892042,"GenoB12","WD_Panel2","27","27","c27r27"
30,2017-05-12,212.106998233834,230.28118157304,"GenoA25","WD_Panel1","28","27","c28r27"
30,2017-05-12,224.243598971317,232.901745840845,"GenoA44","WW_Panel1","3","27","c3r27"
30,2017-05-12,215.959032370193,219.137462141081,"GenoA33","WD_Panel1","4","27","c4r27"
30,2017-05-12,486.305813970349,476.367047664715,"GenoA48","WW_Panel1","5","27","c5r27"
30,2017-05-12,243.938878423067,254.432728483977,"GenoA32","WW_Panel1","6","27","c6r27"
30,2017-05-12,232.74926284583,240.129052649362,"GenoB2","WD_Panel2","7","27","c7r27"
30,2017-05-12,191.439279666119,201.694110951284,"GenoA12","WD_Panel1","8","27","c8r27"
30,2017-05-12,261.930716945038,274.171840433669,"GenoB5","WW_Panel2","9","27","c9r27"
30,2017-05-12,311.501096104416,324.004813700087,"GenoA19","WD_Panel1","8","2","c8r2"
30,2017-05-12,186.179557613023,198.876207610837,"GenoA45","WD_Panel1","1","28","c1r28"
30,2017-05-12,334.036881926528,340.86825649211,"GenoA9","WW_Panel1","10","28","c10r28"
30,2017-05-12,300.570716406826,314.880118142009,"GenoA31","WW_Panel1","11","28","c11r28"
30,2017-05-12,212.94329645902,215.350200529238,"GenoA43","WD_Panel1","12","28","c12r28"
30,2017-05-12,119.41519758434,132.966086809424,"GenoA27","WD_Panel1","13","28","c13r28"
30,2017-05-12,260.62726395635,263.002409289343,"GenoA45","WW_Panel1","14","28","c14r28"
30,2017-05-12,364.390518755081,414.355492186719,"GenoA31","WW_Panel1","19","28","c19r28"
30,2017-05-12,238.007943599494,242.773151798801,"GenoA45","WW_Panel1","2","28","c2r28"
30,2017-05-12,201.379157530698,230.264676885071,"GenoA23","WD_Panel1","20","28","c20r28"
30,2017-05-12,401.516679344219,420.404550646627,"GenoA52","WW_Panel1","22","28","c22r28"
30,2017-05-12,257.367466155394,276.572413272237,"GenoA59","WD_Panel1","24","28","c24r28"
30,2017-05-12,296.468474331433,297.402205726995,"GenoA33","WW_Panel1","25","28","c25r28"
30,2017-05-12,238.970921455344,254.362605829838,"GenoA23","WW_Panel1","26","28","c26r28"
30,2017-05-12,224.369850910305,229.956495004419,"GenoB25","WD_Panel2","27","28","c27r28"
30,2017-05-12,272.388963090654,286.947319327806,"GenoA30","WD_Panel1","28","28","c28r28"
30,2017-05-12,371.369997921652,378.153769916043,"GenoA7","WW_Panel1","3","28","c3r28"
30,2017-05-12,170.256395460066,171.998398760973,"GenoA41","WD_Panel1","4","28","c4r28"
30,2017-05-12,269.055256108431,258.077127086346,"GenoA46","WW_Panel1","5","28","c5r28"
30,2017-05-12,267.321577209624,277.063117620197,"GenoA23","WW_Panel1","6","28","c6r28"
30,2017-05-12,198.275543956899,205.109654527203,"GenoB10","WD_Panel2","7","28","c7r28"
30,2017-05-12,164.618212124234,174.540884681047,"GenoA56","WD_Panel1","8","28","c8r28"
30,2017-05-12,259.876842575899,272.015509277928,"GenoB13","WW_Panel2","9","28","c9r28"
30,2017-05-12,275.531750916944,283.926497437487,"GenoB4","WW_Panel2","9","2","c9r2"
30,2017-05-12,180.891774204171,191.201661024559,"GenoA21","WD_Panel1","1","29","c1r29"
30,2017-05-12,280.702547245559,287.919895311252,"GenoA53","WW_Panel1","10","29","c10r29"
30,2017-05-12,286.589411213106,301.27008364136,"GenoA36","WW_Panel1","11","29","c11r29"
30,2017-05-12,100.971575015984,103.566368292408,"GenoA27","WD_Panel1","12","29","c12r29"
30,2017-05-12,197.008536724252,210.384004688212,"GenoA18","WD_Panel1","13","29","c13r29"
30,2017-05-12,367.99812439218,369.726193019137,"GenoA22","WW_Panel1","14","29","c14r29"
30,2017-05-12,363.432600246118,411.008230051707,"GenoA14","WW_Panel1","19","29","c19r29"
30,2017-05-12,355.678513430553,358.57632769952,"GenoA20","WW_Panel1","2","29","c2r29"
30,2017-05-12,292.302626008744,318.678980629828,"GenoA48","WD_Panel1","20","29","c20r29"
30,2017-05-12,210.890562753719,226.90752118423,"GenoA25","WW_Panel1","22","29","c22r29"
30,2017-05-12,268.310372833764,284.207086230216,"GenoA19","WD_Panel1","24","29","c24r29"
30,2017-05-12,345.160998883765,342.632786173539,"GenoA7","WW_Panel1","25","29","c25r29"
30,2017-05-12,233.385392740251,245.235041181928,"GenoA2","WW_Panel1","26","29","c26r29"
30,2017-05-12,215.830242098233,217.839424386721,"GenoB21","WD_Panel2","27","29","c27r29"
30,2017-05-12,263.651124155784,274.644292029093,"GenoA26","WD_Panel1","28","29","c28r29"
30,2017-05-12,221.375265349611,226.788179240406,"GenoA36","WW_Panel1","3","29","c3r29"
30,2017-05-12,261.80641768238,262.653190263519,"GenoA49","WD_Panel1","4","29","c4r29"
30,2017-05-12,229.332860878072,217.864157080958,"GenoA13","WW_Panel1","5","29","c5r29"
30,2017-05-12,219.521593857999,229.044045936986,"GenoA2","WW_Panel1","6","29","c6r29"
30,2017-05-12,261.965821725309,268.75301652947,"GenoB4","WD_Panel2","7","29","c7r29"
30,2017-05-12,193.393165385511,203.431704966728,"GenoA37","WD_Panel1","8","29","c8r29"
30,2017-05-12,317.961173419294,330.380977854422,"GenoB2","WW_Panel2","9","29","c9r29"
30,2017-05-12,234.200523828823,245.631154328075,"GenoA23","WD_Panel1","1","30","c1r30"
30,2017-05-12,189.03761874962,200.138472552656,"GenoA11","WW_Panel1","10","30","c10r30"
30,2017-05-12,235.853249084971,254.337373077965,"GenoA23","WW_Panel1","11","30","c11r30"
30,2017-05-12,170.630275851235,176.776801605622,"GenoA36","WD_Panel1","12","30","c12r30"
30,2017-05-12,209.188543851889,225.686569955317,"GenoA42","WD_Panel1","13","30","c13r30"
30,2017-05-12,341.933578387734,346.254619494996,"GenoA19","WW_Panel1","14","30","c14r30"
30,2017-05-12,237.695872999859,286.072004261654,"GenoA2","WW_Panel1","19","30","c19r30"
30,2017-05-12,322.978221111191,327.60605797204,"GenoA6","WW_Panel1","2","30","c2r30"
30,2017-05-12,185.829784802848,212.930849129652,"GenoA37","WD_Panel1","20","30","c20r30"
30,2017-05-12,425.489542441012,441.961126513006,"GenoA29","WW_Panel1","22","30","c22r30"
30,2017-05-12,190.201709844371,206.149680625004,"GenoA6","WD_Panel1","24","30","c24r30"
30,2017-05-12,203.753457683336,201.114217416336,"GenoA27","WW_Panel1","25","30","c25r30"
30,2017-05-12,224.069533793706,235.70879458161,"GenoA32","WW_Panel1","26","30","c26r30"
30,2017-05-12,175.887350649226,177.625649094202,"GenoB19","WD_Panel2","27","30","c27r30"
30,2017-05-12,195.731590555032,206.436803195397,"GenoA56","WD_Panel1","28","30","c28r30"
30,2017-05-12,312.826629884528,320.518782418445,"GenoA14","WW_Panel1","3","30","c3r30"
30,2017-05-12,179.775835195697,183.400640317207,"GenoA24","WD_Panel1","4","30","c4r30"
30,2017-05-12,309.1910386413,300.906391861992,"GenoA60","WW_Panel1","5","30","c5r30"
30,2017-05-12,229.17684981717,242.141741868733,"GenoA1","WW_Panel1","6","30","c6r30"
30,2017-05-12,174.294462493394,184.671701625294,"GenoB21","WD_Panel2","7","30","c7r30"
30,2017-05-12,241.850663898261,255.606316394583,"GenoA58","WD_Panel1","8","30","c8r30"
30,2017-05-12,332.20566556704,348.461271539265,"GenoB15","WW_Panel2","9","30","c9r30"
30,2017-05-12,234.653726126013,274.490070804839,"GenoA25","WD_Panel1","1","3","c1r3"
30,2017-05-12,397.569327586559,396.105213771818,"GenoA29","WW_Panel1","10","3","c10r3"
30,2017-05-12,227.131967499045,230.937575399078,"GenoA43","WW_Panel1","11","3","c11r3"
30,2017-05-12,205.947488175796,221.38769257058,"GenoA55","WD_Panel1","1","31","c1r31"
30,2017-05-12,254.733423494364,272.491476385256,"GenoA47","WW_Panel1","10","31","c10r31"
30,2017-05-12,179.027239843131,204.041233354854,"GenoA27","WW_Panel1","11","31","c11r31"
30,2017-05-12,221.582062701256,233.957501187311,"GenoA15","WD_Panel1","12","31","c12r31"
30,2017-05-12,247.09678610475,269.350059860595,"GenoA35","WD_Panel1","13","31","c13r31"
30,2017-05-12,239.151996066157,248.665664566846,"GenoA39","WW_Panel1","14","31","c14r31"
30,2017-05-12,250.528947662164,302.382529510607,"GenoA39","WW_Panel1","19","31","c19r31"
30,2017-05-12,178.544397592108,171.949665670162,"GenoA41","WD_Panel1","12","3","c12r3"
30,2017-05-12,221.305464203023,230.573571855554,"GenoA17","WW_Panel1","2","31","c2r31"
30,2017-05-12,206.482375861061,237.038406512516,"GenoA34","WD_Panel1","20","31","c20r31"
30,2017-05-12,261.788764192307,281.546512156292,"GenoA41","WW_Panel1","22","31","c22r31"
30,2017-05-12,178.542976966921,197.422364877211,"GenoA41","WD_Panel1","24","31","c24r31"
30,2017-05-12,312.38675086545,312.51741542587,"GenoA4","WW_Panel1","25","31","c25r31"
30,2017-05-12,234.452036380384,248.750632524038,"GenoA1","WW_Panel1","26","31","c26r31"
30,2017-05-12,158.916806515811,163.233628371486,"GenoB20","WW_Panel2","27","31","c27r31"
30,2017-05-12,306.530407066805,319.768742814752,"GenoA20","WD_Panel1","28","31","c28r31"
30,2017-05-12,213.976780526899,223.889223861233,"GenoA60","WD_Panel1","13","3","c13r3"
30,2017-05-12,232.770802232429,245.657953655749,"GenoA41","WW_Panel1","3","31","c3r31"
30,2017-05-12,245.664910849123,251.705546633164,"GenoA40","WW_Panel1","14","3","c14r3"
30,2017-05-12,169.344915505979,178.657685451132,"GenoA21","WD_Panel1","4","31","c4r31"
30,2017-05-12,365.581098124435,363.377838600883,"GenoA42","WW_Panel1","5","31","c5r31"
30,2017-05-12,318.363031402244,337.652518753693,"GenoA6","WW_Panel1","6","31","c6r31"
30,2017-05-12,245.582179484363,262.414030726629,"GenoB26","WW_Panel2","7","31","c7r31"
30,2017-05-12,290.85197033389,358.578516878787,"GenoA60","WW_Panel1","18","3","c18r3"
30,2017-05-12,177.075476789752,197.390454330461,"GenoA47","WD_Panel1","8","31","c8r31"
30,2017-05-12,309.34584995537,373.248112991499,"GenoA23","WW_Panel1","19","3","c19r3"
30,2017-05-12,233.292341837807,256.196444232142,"GenoB14","WD_Panel2","9","31","c9r31"
30,2017-05-12,244.639540093607,275.024576687436,"GenoA39","WW_Panel1","2","3","c2r3"
30,2017-05-12,257.016421769233,295.075128532094,"GenoA60","WD_Panel1","20","3","c20r3"
30,2017-05-12,236.873418844568,247.104352557784,"GenoA42","WD_Panel1","1","32","c1r32"
30,2017-05-12,266.311391486123,281.28168231616,"GenoA10","WW_Panel1","10","32","c10r32"
30,2017-05-12,322.870861844946,344.940480763064,"GenoA15","WW_Panel1","11","32","c11r32"
30,2017-05-12,207.708895394766,216.808859673823,"GenoA35","WD_Panel1","12","32","c12r32"
30,2017-05-12,184.350372348173,202.831509826497,"GenoA39","WD_Panel1","13","32","c13r32"
30,2017-05-12,281.140823512763,286.311889888591,"GenoA28","WW_Panel1","14","32","c14r32"
30,2017-05-12,293.005946783691,339.010093502466,"GenoA53","WW_Panel1","19","32","c19r32"
30,2017-05-12,271.951800687631,295.507621304553,"GenoA53","WW_Panel1","22","3","c22r3"
30,2017-05-12,294.754407204513,299.394787025637,"GenoA10","WW_Panel1","2","32","c2r32"
30,2017-05-12,71.8876811678183,96.6352041155655,"GenoA36","WD_Panel1","20","32","c20r32"
30,2017-05-12,325.51521742592,339.408337871763,"GenoA15","WW_Panel1","22","32","c22r32"
30,2017-05-12,251.708172743602,264.433537290581,"GenoA3","WD_Panel1","24","32","c24r32"
30,2017-05-12,234.4688385978,228.29500200966,"GenoA57","WW_Panel1","25","32","c25r32"
30,2017-05-12,334.247697515522,342.128681978355,"GenoA42","WW_Panel1","26","32","c26r32"
30,2017-05-12,311.658714725937,309.461683054535,"GenoB1","WW_Panel2","27","32","c27r32"
30,2017-05-12,224.502691473371,231.154234502018,"GenoA46","WD_Panel1","28","32","c28r32"
30,2017-05-12,256.867358353473,265.638488513204,"GenoA60","WW_Panel1","3","32","c3r32"
30,2017-05-12,238.551205753685,265.472606054734,"GenoA56","WD_Panel1","24","3","c24r3"
30,2017-05-12,208.676953461579,214.331008104268,"GenoA47","WD_Panel1","4","32","c4r32"
30,2017-05-12,287.467152450674,298.173152994982,"GenoA5","WW_Panel1","25","3","c25r3"
30,2017-05-12,252.876426835832,247.380805066299,"GenoA32","WW_Panel1","5","32","c5r32"
30,2017-05-12,312.559302566667,338.914323588325,"GenoA15","WW_Panel1","26","3","c26r3"
30,2017-05-12,343.62515073759,359.847903341093,"GenoA4","WW_Panel1","6","32","c6r32"
30,2017-05-12,198.100379358751,215.346999951461,"GenoB30","WD_Panel2","27","3","c27r3"
30,2017-05-12,306.524383012316,320.408657475442,"GenoB2","WW_Panel2","7","32","c7r32"
30,2017-05-12,165.226178296974,191.700494845653,"GenoA1","WD_Panel1","28","3","c28r3"
30,2017-05-12,158.997280774667,176.460208348676,"GenoA36","WD_Panel1","8","32","c8r32"
30,2017-05-12,258.315234778736,278.443861723599,"GenoB4","WD_Panel2","9","32","c9r32"
30,2017-05-12,263.394005192587,292.933885577258,"GenoA24","WW_Panel1","3","3","c3r3"
30,2017-05-12,206.317904143049,225.15429908844,"GenoA16","WD_Panel1","1","33","c1r33"
30,2017-05-12,294.804817329354,320.471585148425,"GenoA60","WW_Panel1","10","33","c10r33"
30,2017-05-12,283.25666843385,315.854391814685,"GenoA10","WW_Panel1","11","33","c11r33"
30,2017-05-12,328.945660154245,348.230841123652,"GenoA20","WD_Panel1","12","33","c12r33"
30,2017-05-12,241.734983537502,269.902098486088,"GenoA14","WD_Panel1","13","33","c13r33"
30,2017-05-12,344.816310019964,359.118760878779,"GenoA4","WW_Panel1","14","33","c14r33"
30,2017-05-12,341.49362483307,395.452890126855,"GenoA59","WW_Panel1","19","33","c19r33"
30,2017-05-12,357.936361908085,371.646114216186,"GenoA59","WW_Panel1","2","33","c2r33"
30,2017-05-12,231.100009275446,263.916441281974,"GenoA38","WD_Panel1","20","33","c20r33"
30,2017-05-12,294.98994438904,317.019592387318,"GenoA49","WW_Panel1","22","33","c22r33"
30,2017-05-12,247.151964735652,267.806564359547,"GenoA51","WD_Panel1","24","33","c24r33"
30,2017-05-12,299.084806225903,300.711078463101,"GenoA28","WW_Panel1","25","33","c25r33"
30,2017-05-12,244.535050618839,260.1093012135,"GenoA30","WW_Panel1","26","33","c26r33"
30,2017-05-12,230.627089481895,236.016808161923,"GenoB19","WW_Panel2","27","33","c27r33"
30,2017-05-12,160.565499500672,174.70469554738,"GenoA41","WD_Panel1","28","33","c28r33"
30,2017-05-12,306.384950402193,324.647224760077,"GenoA43","WW_Panel1","3","33","c3r33"
30,2017-05-12,229.335486742911,244.873714049063,"GenoA9","WD_Panel1","4","33","c4r33"
30,2017-05-12,263.535626332711,268.24987077024,"GenoA54","WW_Panel1","5","33","c5r33"
30,2017-05-12,303.830830007666,330.469695662837,"GenoA3","WW_Panel1","6","33","c6r33"
30,2017-05-12,276.901738278777,301.317521666292,"GenoB4","WW_Panel2","7","33","c7r33"
30,2017-05-12,135.960213694761,164.054305573017,"GenoA27","WD_Panel1","8","33","c8r33"
30,2017-05-12,164.660113365465,195.500739231418,"GenoB24","WD_Panel2","9","33","c9r33"
30,2017-05-12,157.530578361128,177.649647317916,"GenoA54","WD_Panel1","4","3","c4r3"
30,2017-05-12,325.502823818209,344.536604709599,"GenoA48","WD_Panel1","1","34","c1r34"
30,2017-05-12,242.966476829346,270.635921464815,"GenoA32","WW_Panel1","10","34","c10r34"
30,2017-05-12,307.063266244098,341.493849312411,"GenoA57","WW_Panel1","11","34","c11r34"
30,2017-05-12,288.40151591224,309.170676835144,"GenoA19","WD_Panel1","12","34","c12r34"
30,2017-05-12,156.277743243167,185.428287986145,"GenoA41","WD_Panel1","13","34","c13r34"
30,2017-05-12,313.228991669986,327.972877648083,"GenoA58","WW_Panel1","14","34","c14r34"
30,2017-05-12,452.116141200816,505.629279853461,"GenoA20","WW_Panel1","19","34","c19r34"
30,2017-05-12,312.43836997289,326.666775678251,"GenoA26","WW_Panel1","2","34","c2r34"
30,2017-05-12,284.348088554896,316.903667252282,"GenoA29","WD_Panel1","20","34","c20r34"
30,2017-05-12,257.652117103872,279.62064141376,"GenoA17","WW_Panel1","22","34","c22r34"
30,2017-05-12,310.766290428186,312.133301713771,"GenoA22","WW_Panel1","25","34","c25r34"
30,2017-05-12,284.429411901283,299.657484800191,"GenoA3","WW_Panel1","26","34","c26r34"
30,2017-05-12,243.108008684739,248.047323492834,"GenoB28","WW_Panel2","27","34","c27r34"
30,2017-05-12,222.48180618483,236.056576567483,"GenoA32","WD_Panel1","28","34","c28r34"
30,2017-05-12,277.311102061972,296.411046158012,"GenoA12","WW_Panel1","3","34","c3r34"
30,2017-05-12,194.646953054816,211.349057007499,"GenoA8","WD_Panel1","4","34","c4r34"
30,2017-05-12,268.954182253932,275.123154518097,"GenoA40","WW_Panel1","5","34","c5r34"
30,2017-05-12,465.89356085098,494.18625860664,"GenoA48","WW_Panel1","6","34","c6r34"
30,2017-05-12,270.037328588767,296.235019202376,"GenoB17","WW_Panel2","7","34","c7r34"
30,2017-05-12,144.55703076793,174.555068079519,"GenoA11","WD_Panel1","8","34","c8r34"
30,2017-05-12,221.676493311568,254.523833533932,"GenoB10","WD_Panel2","9","34","c9r34"
30,2017-05-12,164.274181986191,166.906983483024,"GenoA6","WW_Panel1","5","3","c5r3"
30,2017-05-12,235.533560718326,252.024419578007,"GenoA32","WD_Panel1","1","35","c1r35"
30,2017-05-12,265.93170782247,292.759177288859,"GenoA13","WW_Panel1","10","35","c10r35"
30,2017-05-12,472.438507390173,505.859550005106,"GenoA20","WW_Panel1","11","35","c11r35"
30,2017-05-12,264.870548285265,284.269569197337,"GenoA29","WD_Panel1","12","35","c12r35"
30,2017-05-12,229.955528993462,257.217769051531,"GenoA34","WD_Panel1","13","35","c13r35"
30,2017-05-12,252.447419408831,264.745573726298,"GenoA8","WW_Panel1","14","35","c14r35"
30,2017-05-12,335.269469501331,385.545680396201,"GenoA51","WW_Panel1","19","35","c19r35"
30,2017-05-12,291.357011600912,303.235939199183,"GenoA60","WW_Panel1","2","35","c2r35"
30,2017-05-12,208.699911429914,238.263997306513,"GenoA18","WD_Panel1","20","35","c20r35"
30,2017-05-12,206.346851338919,225.6616133939,"GenoA37","WW_Panel1","22","35","c22r35"
30,2017-05-12,167.095881894343,184.956907086871,"GenoA47","WD_Panel1","24","35","c24r35"
30,2017-05-12,291.001434568559,289.696729764749,"GenoA60","WW_Panel1","25","35","c25r35"
30,2017-05-12,271.111428103684,283.618885641033,"GenoA37","WW_Panel1","26","35","c26r35"
30,2017-05-12,285.029710034461,287.165815065322,"GenoB5","WW_Panel2","27","35","c27r35"
30,2017-05-12,194.838864125714,205.501681713777,"GenoA40","WD_Panel1","28","35","c28r35"
30,2017-05-12,297.155128645973,314.140275861317,"GenoA58","WW_Panel1","3","35","c3r35"
30,2017-05-12,249.096328254622,263.964366115996,"GenoA42","WD_Panel1","4","35","c4r35"
30,2017-05-12,293.607976628193,298.222487441041,"GenoA14","WW_Panel1","5","35","c5r35"
30,2017-05-12,293.454313800914,320.40960676048,"GenoA40","WW_Panel1","6","35","c6r35"
30,2017-05-12,326.189258399153,351.215294243238,"GenoB1","WW_Panel2","7","35","c7r35"
30,2017-05-12,182.945887746332,211.939461826833,"GenoA34","WD_Panel1","8","35","c8r35"
30,2017-05-12,142.790411726073,174.776403497881,"GenoB9","WD_Panel2","9","35","c9r35"
30,2017-05-12,279.797982315965,299.459502839218,"GenoA58","WW_Panel1","6","3","c6r3"
30,2017-05-12,200.85912647893,207.41622690849,"GenoA36","WD_Panel1","1","36","c1r36"
30,2017-05-12,223.40849009965,248.514212019023,"GenoA41","WW_Panel1","11","36","c11r36"
30,2017-05-12,207.08125455722,217.786207822892,"GenoA53","WD_Panel1","12","36","c12r36"
30,2017-05-12,158.861227104494,176.876393489354,"GenoA55","WD_Panel1","13","36","c13r36"
30,2017-05-12,110.09245189681,112.541453662081,"GenoA17","WW_Panel1","14","36","c14r36"
30,2017-05-12,272.440440276235,311.973397638858,"GenoA47","WW_Panel1","19","36","c19r36"
30,2017-05-12,241.246410673891,243.273219827305,"GenoA57","WW_Panel1","2","36","c2r36"
30,2017-05-12,224.870713607664,243.985180078518,"GenoA32","WD_Panel1","20","36","c20r36"
30,2017-05-12,231.477505791253,240.823630792838,"GenoA40","WW_Panel1","22","36","c22r36"
30,2017-05-12,208.938811703537,217.010489854291,"GenoA13","WD_Panel1","24","36","c24r36"
30,2017-05-12,280.67857673302,269.60880731951,"GenoA32","WW_Panel1","25","36","c25r36"
30,2017-05-12,NA,NA,"GenoA29","WW_Panel1","26","36","c26r36"
30,2017-05-12,209.835559870184,202.172056643355,"GenoB22","WW_Panel2","27","36","c27r36"
30,2017-05-12,161.575426136407,162.354699782048,"GenoA17","WD_Panel1","28","36","c28r36"
30,2017-05-12,268.069546547418,275.372223298853,"GenoA39","WW_Panel1","3","36","c3r36"
30,2017-05-12,231.612989200231,237.055766490319,"GenoA60","WD_Panel1","4","36","c4r36"
30,2017-05-12,253.176377974573,248.657965962826,"GenoA56","WW_Panel1","5","36","c5r36"
30,2017-05-12,307.630957280157,325.713633232978,"GenoA25","WW_Panel1","6","36","c6r36"
30,2017-05-12,233.437814928754,249.819697074059,"GenoB16","WW_Panel2","7","36","c7r36"
30,2017-05-12,220.588659682739,241.173088854523,"GenoA31","WD_Panel1","8","36","c8r36"
30,2017-05-12,155.366714300322,179.145187036319,"GenoB19","WD_Panel2","9","36","c9r36"
30,2017-05-12,176.933635334905,190.472720405755,"GenoB23","WD_Panel2","7","3","c7r3"
30,2017-05-12,233.260134597867,242.683297832328,"GenoA53","WD_Panel1","1","37","c1r37"
30,2017-05-12,249.235282755573,272.804128331479,"GenoA33","WW_Panel1","10","37","c10r37"
30,2017-05-12,208.680220491319,238.526094011114,"GenoA54","WW_Panel1","11","37","c11r37"
30,2017-05-12,294.604270885712,309.64598828947,"GenoA3","WD_Panel1","12","37","c12r37"
30,2017-05-12,217.500049711107,239.247596842601,"GenoA43","WD_Panel1","13","37","c13r37"
30,2017-05-12,243.423390153513,248.930208764366,"GenoA2","WW_Panel1","14","37","c14r37"
30,2017-05-12,239.622837050563,281.026716606348,"GenoA17","WW_Panel1","19","37","c19r37"
30,2017-05-12,238.700632403897,243.579579474356,"GenoA1","WW_Panel1","2","37","c2r37"
