"timeNumber","timePoint","LeafArea_corr","LeafArea","wt","genotype","geno.decomp","rowId","colId","plotId"
25,2017-05-07,0.297054483458368,0.291336605,45.3171619590887,"GenoA26","WW_Panel1","34","2","c2r34"
25,2017-05-07,0.273311545302609,0.27833275,45.3171619590887,"GenoA26","WW_Panel1","56","3","c3r56"
25,2017-05-07,0.285499445930623,0.268669237,45.3171619590887,"GenoA26","WW_Panel1","14","11","c11r14"
25,2017-05-07,NA,NA,45.3171619590887,"GenoA26","WW_Panel1","41","25","c25r41"
25,2017-05-07,0.273988793401474,0.281080143,45.3171619590887,"GenoA26","WW_Panel1","58","23","c23r58"
25,2017-05-07,0.24255450837917,0.229855663,45.3171619590887,"GenoA26","WW_Panel1","22","10","c10r22"
25,2017-05-07,0.223586771521508,0.214865641,45.3171619590887,"GenoA26","WW_Panel1","56","26","c26r56"
25,2017-05-07,0.290353247176523,0.291720605,45.3171619590887,"GenoA26","WW_Panel1","2","5","c5r2"
25,2017-05-07,0.299563435885746,0.309471822,45.3171619590887,"GenoA26","WW_Panel1","20","22","c22r20"
25,2017-05-07,0.158450835444361,0.143075954,45.5025919067069,"GenoA27","WW_Panel1","30","25","c25r30"
25,2017-05-07,0.169730787943614,0.172635326,45.5025919067069,"GenoA27","WW_Panel1","12","3","c3r12"
25,2017-05-07,0.172394944633778,0.165785077,45.5025919067069,"GenoA27","WW_Panel1","50","2","c2r50"
25,2017-05-07,0.174129089634728,0.16346002,45.5025919067069,"GenoA27","WW_Panel1","27","10","c10r27"
25,2017-05-07,0.173894960143116,0.184085561,45.5025919067069,"GenoA27","WW_Panel1","16","26","c26r16"
25,2017-05-07,0.16051436039048,0.143434373,45.5025919067069,"GenoA27","WW_Panel1","26","5","c5r26"
25,2017-05-07,0.151448610685245,0.171212011,45.5025919067069,"GenoA27","WW_Panel1","26","19","c19r26"
25,2017-05-07,0.192912188645405,0.207569467,45.5025919067069,"GenoA27","WW_Panel1","53","6","c6r53"
25,2017-05-07,0.164107168316893,0.1707476,45.5025919067069,"GenoA27","WW_Panel1","18","23","c23r18"
25,2017-05-07,0.189307024956735,0.194319584,45.5025919067069,"GenoA27","WW_Panel1","15","22","c22r15"
25,2017-05-07,0.148803548993866,0.145767386,45.5025919067069,"GenoA27","WW_Panel1","31","11","c11r31"
25,2017-05-07,0.263024583432508,0.250386417,45.1128735535644,"GenoA28","WW_Panel1","38","26","c26r38"
25,2017-05-07,0.238582545648193,0.234334716,45.1128735535644,"GenoA28","WW_Panel1","49","19","c19r49"
25,2017-05-07,0.250951102023,0.246975679,45.1128735535644,"GenoA28","WW_Panel1","4","5","c5r4"
25,2017-05-07,0.263380564047195,0.250308497,45.1128735535644,"GenoA28","WW_Panel1","46","2","c2r46"
25,2017-05-07,0.261252494576466,0.265719033,45.1128735535644,"GenoA28","WW_Panel1","21","3","c3r21"
25,2017-05-07,0.228933563488641,0.214936624,45.1128735535644,"GenoA28","WW_Panel1","12","11","c11r12"
25,2017-05-07,0.232296574762942,0.217267174,45.1128735535644,"GenoA28","WW_Panel1","33","25","c25r33"
25,2017-05-07,0.22957291914329,0.219246668,45.1128735535644,"GenoA28","WW_Panel1","39","23","c23r39"
25,2017-05-07,NA,NA,45.1128735535644,"GenoA28","WW_Panel1","50","22","c22r50"
25,2017-05-07,0.228243746797288,0.224854028,45.1128735535644,"GenoA28","WW_Panel1","12","6","c6r12"
25,2017-05-07,0.29105775207357,0.287221053,45.1259860018237,"GenoA29","WW_Panel1","49","3","c3r49"
25,2017-05-07,0.175307499094434,0.153791484,45.1259860018237,"GenoA29","WW_Panel1","42","25","c25r42"
25,2017-05-07,0.313488746076033,0.310737661,45.1259860018237,"GenoA29","WW_Panel1","41","5","c5r41"
25,2017-05-07,0.303598672511253,0.302583438,45.1259860018237,"GenoA29","WW_Panel1","30","22","c22r30"
25,2017-05-07,0.284697219547776,0.30941868,45.1259860018237,"GenoA29","WW_Panel1","58","11","c11r58"
25,2017-05-07,0.281444538091529,0.263636497,45.1259860018237,"GenoA29","WW_Panel1","3","10","c10r3"
25,2017-05-07,NA,NA,45.1259860018237,"GenoA29","WW_Panel1","12","23","c23r12"
25,2017-05-07,0.240213168888318,0.259021626,45.1259860018237,"GenoA29","WW_Panel1","17","19","c19r17"
25,2017-05-07,0.269359440955969,0.274179384,45.1259860018237,"GenoA29","WW_Panel1","7","2","c2r7"
25,2017-05-07,0.299415825972526,0.303610035,45.1259860018237,"GenoA29","WW_Panel1","20","6","c6r20"
25,2017-05-07,NA,NA,45.1259860018237,"GenoA29","WW_Panel1","36","26","c26r36"
25,2017-05-07,0.266050799121758,0.259490146,45.5050138550541,"GenoA30","WW_Panel1","39","2","c2r39"
25,2017-05-07,0.226468838861784,0.218726134,45.5050138550541,"GenoA30","WW_Panel1","9","5","c5r9"
25,2017-05-07,0.258013211761108,0.265242363,45.5050138550541,"GenoA30","WW_Panel1","42","11","c11r42"
25,2017-05-07,0.26036629099526,0.249367707,45.5050138550541,"GenoA30","WW_Panel1","33","26","c26r33"
25,2017-05-07,0.263942456733148,0.257275524,45.5050138550541,"GenoA30","WW_Panel1","5","25","c25r5"
25,2017-05-07,0.269746999083427,0.268268203,45.5050138550541,"GenoA30","WW_Panel1","6","6","c6r6"
25,2017-05-07,0.257487248867774,0.259798483,45.5050138550541,"GenoA30","WW_Panel1","41","19","c19r41"
25,2017-05-07,0.228167992392,0.208781111,45.5050138550541,"GenoA30","WW_Panel1","14","10","c10r14"
25,2017-05-07,NA,NA,45.5050138550541,"GenoA30","WW_Panel1","48","23","c23r48"
25,2017-05-07,0.227127780518277,0.239330373,45.5050138550541,"GenoA30","WW_Panel1","9","22","c22r9"
25,2017-05-07,0.258838224448241,0.292640269,45.5050138550541,"GenoA30","WW_Panel1","13","18","c18r13"
25,2017-05-07,0.2502121750762,0.251578994,45.5050138550541,"GenoA30","WW_Panel1","14","3","c3r14"
25,2017-05-07,0.258873014109061,0.257925016,45.4999831339115,"GenoA31","WW_Panel1","5","23","c23r5"
25,2017-05-07,0.276003957010581,0.267683366,45.4999831339115,"GenoA31","WW_Panel1","25","6","c6r25"
25,2017-05-07,0.291433010053127,0.292458324,45.4999831339115,"GenoA31","WW_Panel1","9","25","c25r9"
25,2017-05-07,0.251223326674673,0.245117998,45.4999831339115,"GenoA31","WW_Panel1","28","11","c11r28"
25,2017-05-07,0.293789632883436,0.297285873,45.4999831339115,"GenoA31","WW_Panel1","55","3","c3r55"
25,2017-05-07,0.255540908566825,0.262344492,45.4999831339115,"GenoA31","WW_Panel1","5","2","c2r5"
25,2017-05-07,0.279363244213615,0.287446623,45.4999831339115,"GenoA31","WW_Panel1","13","22","c22r13"
25,2017-05-07,0.268255200262971,0.277810217,45.4999831339115,"GenoA31","WW_Panel1","12","26","c26r12"
25,2017-05-07,0.304460508683287,0.322967287,45.4999831339115,"GenoA31","WW_Panel1","28","19","c19r28"
25,2017-05-07,0.295188117381341,0.304322496,45.4999831339115,"GenoA31","WW_Panel1","54","10","c10r54"
25,2017-05-07,0.277613655403638,0.269971651,45.4999831339115,"GenoA31","WW_Panel1","8","5","c5r8"
25,2017-05-07,0.195614684202621,0.197825991,45.5019370178562,"GenoA32","WW_Panel1","54","3","c3r54"
25,2017-05-07,0.210724232941758,0.21437323,45.5019370178562,"GenoA32","WW_Panel1","24","22","c22r24"
25,2017-05-07,0.200522445909525,0.198794499,45.5019370178562,"GenoA32","WW_Panel1","34","10","c10r34"
25,2017-05-07,0.209971641048442,0.199742841,45.5019370178562,"GenoA32","WW_Panel1","48","2","c2r48"
25,2017-05-07,0.188482782903904,0.176397028,45.5019370178562,"GenoA32","WW_Panel1","30","26","c26r30"
25,2017-05-07,0.220498654095885,0.227724653,45.5019370178562,"GenoA32","WW_Panel1","39","19","c19r39"
25,2017-05-07,0.209705617581257,0.200731543,45.5019370178562,"GenoA32","WW_Panel1","37","23","c23r37"
25,2017-05-07,0.201045483229625,0.19215253,45.5019370178562,"GenoA32","WW_Panel1","32","5","c5r32"
25,2017-05-07,0.208714726473532,0.198961287,45.5019370178562,"GenoA32","WW_Panel1","27","6","c6r27"
25,2017-05-07,0.194625864760698,0.178346574,45.5019370178562,"GenoA32","WW_Panel1","36","25","c25r36"
25,2017-05-07,0.166741725250985,0.169903539,45.5019370178562,"GenoA32","WW_Panel1","38","11","c11r38"
25,2017-05-07,0.204067489038283,0.204633405,45.3253636506726,"GenoA33","WW_Panel1","37","10","c10r37"
25,2017-05-07,0.239531246664561,0.274016209,45.3253636506726,"GenoA33","WW_Panel1","5","19","c19r5"
25,2017-05-07,0.236793141449131,0.238842224,45.3253636506726,"GenoA33","WW_Panel1","8","26","c26r8"
25,2017-05-07,0.234718009233206,0.271444456,45.3253636506726,"GenoA33","WW_Panel1","60","6","c6r60"
25,2017-05-07,0.201554373936897,0.206573217,45.3253636506726,"GenoA33","WW_Panel1","1","5","c5r1"
25,2017-05-07,0.230017297712582,0.224189687,45.3253636506726,"GenoA33","WW_Panel1","51","2","c2r51"
25,2017-05-07,0.205300472293844,0.202339793,45.3253636506726,"GenoA33","WW_Panel1","53","22","c22r53"
25,2017-05-07,0.212824023943398,0.221015456,45.3253636506726,"GenoA33","WW_Panel1","47","11","c11r47"
25,2017-05-07,0.235340214109626,0.219915554,45.3253636506726,"GenoA33","WW_Panel1","28","25","c25r28"
25,2017-05-07,0.233994300046965,0.237294899,45.3253636506726,"GenoA33","WW_Panel1","17","3","c3r17"
25,2017-05-07,NA,NA,45.3253636506726,"GenoA33","WW_Panel1","1","23","c23r1"
25,2017-05-07,0.219186525179229,0.21918494,45.5047066757791,"GenoA34","WW_Panel1","52","3","c3r52"
25,2017-05-07,0.224615256889436,0.223704434,45.5047066757791,"GenoA34","WW_Panel1","19","5","c5r19"
25,2017-05-07,0.258674376226698,0.266898417,45.5047066757791,"GenoA34","WW_Panel1","22","22","c22r22"
25,2017-05-07,0.223185829635052,0.223775299,45.5047066757791,"GenoA34","WW_Panel1","23","26","c26r23"
25,2017-05-07,0.216812043281935,0.213918253,45.5047066757791,"GenoA34","WW_Panel1","9","6","c6r9"
25,2017-05-07,0.194705402890473,0.200969022,45.5047066757791,"GenoA34","WW_Panel1","53","11","c11r53"
25,2017-05-07,0.226593534741333,0.210990122,45.5047066757791,"GenoA34","WW_Panel1","43","23","c23r43"
25,2017-05-07,0.239037252085261,0.248409824,45.5047066757791,"GenoA34","WW_Panel1","50","10","c10r50"
25,2017-05-07,0.223265886564057,0.246193339,45.5047066757791,"GenoA34","WW_Panel1","21","19","c19r21"
25,2017-05-07,0.220615807605794,0.224173844,45.5047066757791,"GenoA34","WW_Panel1","16","25","c25r16"
25,2017-05-07,0.22039100927863,0.208550003,45.5047066757791,"GenoA34","WW_Panel1","25","2","c2r25"
25,2017-05-07,0.239931032889164,0.231741776,45.4965878436855,"GenoA35","WW_Panel1","51","23","c23r51"
25,2017-05-07,0.21600304582893,0.198341647,45.4965878436855,"GenoA35","WW_Panel1","49","25","c25r49"
25,2017-05-07,0.225759483766725,0.232797702,45.4965878436855,"GenoA35","WW_Panel1","57","22","c22r57"
25,2017-05-07,0.246131518435718,0.230776847,45.4965878436855,"GenoA35","WW_Panel1","25","5","c5r25"
25,2017-05-07,0.22442803094589,0.226439839,45.4965878436855,"GenoA35","WW_Panel1","13","3","c3r13"
25,2017-05-07,0.2099640123393,0.197757506,45.4965878436855,"GenoA35","WW_Panel1","5","11","c11r5"
25,2017-05-07,0.23893517687972,0.2346028,45.4965878436855,"GenoA35","WW_Panel1","23","2","c2r23"
25,2017-05-07,0.240662436799039,0.248785833,45.4965878436855,"GenoA35","WW_Panel1","53","10","c10r53"
25,2017-05-07,0.249863182587619,0.254330275,45.4965878436855,"GenoA35","WW_Panel1","9","26","c26r9"
25,2017-05-07,0.25756125995226,0.255521898,45.4965878436855,"GenoA35","WW_Panel1","7","6","c6r7"
25,2017-05-07,0.261656739256449,0.292492223,45.4965878436855,"GenoA35","WW_Panel1","4","19","c19r4"
25,2017-05-07,0.178266530941884,0.183330483,45.5121341694937,"GenoA36","WW_Panel1","37","6","c6r37"
25,2017-05-07,0.181675566340472,0.1874208,45.5121341694937,"GenoA36","WW_Panel1","8","23","c23r8"
25,2017-05-07,0.19685268601135,0.182311928,45.5121341694937,"GenoA36","WW_Panel1","9","10","c10r9"
25,2017-05-07,0.191177353260388,0.178199714,45.5121341694937,"GenoA36","WW_Panel1","29","3","c3r29"
25,2017-05-07,0.21369988499633,0.220662318,45.5121341694937,"GenoA36","WW_Panel1","19","25","c25r19"
25,2017-05-07,0.170122702896032,0.163126429,45.5121341694937,"GenoA36","WW_Panel1","47","19","c19r47"
25,2017-05-07,-0.00398593566812103,0.006899391,45.5121341694937,"GenoA36","WW_Panel1","17","26","c26r17"
25,2017-05-07,0.161439765850419,0.152638135,45.5121341694937,"GenoA36","WW_Panel1","23","5","c5r23"
25,2017-05-07,0.220521492988141,0.21365098,45.5121341694937,"GenoA36","WW_Panel1","49","22","c22r49"
25,2017-05-07,0.195811104628339,0.18408784,45.5121341694937,"GenoA36","WW_Panel1","47","2","c2r47"
25,2017-05-07,0.21171381984364,0.206550244,45.5121341694937,"GenoA36","WW_Panel1","29","11","c11r29"
25,2017-05-07,0.201753030726667,0.191847985,45.6124670904721,"GenoA37","WW_Panel1","7","11","c11r7"
25,2017-05-07,0.184995488672222,0.221121674,45.6124670904721,"GenoA37","WW_Panel1","11","19","c19r11"
25,2017-05-07,0.212797893021393,0.201605555,45.6124670904721,"GenoA37","WW_Panel1","35","26","c26r35"
25,2017-05-07,0.197214310217785,0.196733916,45.6124670904721,"GenoA37","WW_Panel1","5","6","c6r5"
25,2017-05-07,0.223509879864298,0.209352634,45.6124670904721,"GenoA37","WW_Panel1","8","10","c10r8"
25,2017-05-07,0.213212634795736,0.205889032,45.6124670904721,"GenoA37","WW_Panel1","7","5","c5r7"
25,2017-05-07,0.182364253215382,0.22282795,45.6124670904721,"GenoA37","WW_Panel1","4","18","c18r4"
25,2017-05-07,0.0039250050233923,0.011144691,45.6124670904721,"GenoA37","WW_Panel1","60","2","c2r60"
25,2017-05-07,0.200030043295539,0.179636995,45.6124670904721,"GenoA37","WW_Panel1","46","25","c25r46"
25,2017-05-07,0.229131675031821,0.232878418,45.6124670904721,"GenoA37","WW_Panel1","10","3","c3r10"
25,2017-05-07,0.216725423850496,0.208331098,45.6124670904721,"GenoA37","WW_Panel1","36","23","c23r36"
25,2017-05-07,0.181495339472831,0.178281967,45.6124670904721,"GenoA37","WW_Panel1","35","22","c22r35"
25,2017-05-07,0.194760610952446,0.191006912,45.5127425555332,"GenoA38","WW_Panel1","23","25","c25r23"
25,2017-05-07,0.195034632749174,0.196282325,45.5127425555332,"GenoA38","WW_Panel1","4","22","c22r4"
25,2017-05-07,0.201431343975024,0.186461613,45.5127425555332,"GenoA38","WW_Panel1","27","2","c2r27"
25,2017-05-07,0.202864800906543,0.19910429,45.5127425555332,"GenoA38","WW_Panel1","13","6","c6r13"
25,2017-05-07,0.203913241283547,0.199724293,45.5127425555332,"GenoA38","WW_Panel1","24","26","c26r24"
25,2017-05-07,0.206047704079967,0.21498556,45.5127425555332,"GenoA38","WW_Panel1","38","19","c19r38"
25,2017-05-07,0.186119708944708,0.194270095,45.5127425555332,"GenoA38","WW_Panel1","11","23","c23r11"
25,2017-05-07,0.192787249111845,0.190509518,45.5127425555332,"GenoA38","WW_Panel1","37","3","c3r37"
25,2017-05-07,0.190702797290482,0.174284944,45.5127425555332,"GenoA38","WW_Panel1","4","10","c10r4"
25,2017-05-07,0.216590899919134,0.221573522,45.5127425555332,"GenoA38","WW_Panel1","51","5","c5r51"
25,2017-05-07,0.196616401496469,0.185484093,45.5127425555332,"GenoA38","WW_Panel1","21","11","c11r21"
25,2017-05-07,0.218836808189239,0.200115843,45.1241452695611,"GenoA39","WW_Panel1","48","25","c25r48"
25,2017-05-07,NA,NA,45.1241452695611,"GenoA39","WW_Panel1","15","23","c23r15"
25,2017-05-07,NA,NA,45.1241452695611,"GenoA39","WW_Panel1","51","22","c22r51"
25,2017-05-07,0.206494707801223,0.200737649,45.1241452695611,"GenoA39","WW_Panel1","5","5","c5r5"
25,2017-05-07,0.224557668646152,0.222314872,45.1241452695611,"GenoA39","WW_Panel1","36","3","c3r36"
25,2017-05-07,0.189812884134814,0.203274083,45.1241452695611,"GenoA39","WW_Panel1","3","2","c2r3"
25,2017-05-07,0.182337368803455,0.171888507,45.1241452695611,"GenoA39","WW_Panel1","26","26","c26r26"
25,2017-05-07,0.190410023837726,0.206049488,45.1241452695611,"GenoA39","WW_Panel1","31","19","c19r31"
25,2017-05-07,0.189284889267694,0.206007431,45.1241452695611,"GenoA39","WW_Panel1","55","6","c6r55"
25,2017-05-07,0.202880908964669,0.209703984,45.1241452695611,"GenoA39","WW_Panel1","41","10","c10r41"
25,2017-05-07,0.189704265058977,0.197732835,45.1241452695611,"GenoA39","WW_Panel1","49","11","c11r49"
25,2017-05-07,0.201793306330719,0.195456488,45.5113506045833,"GenoA40","WW_Panel1","41","3","c3r41"
25,2017-05-07,0.220521498717006,0.220920519,45.5113506045833,"GenoA40","WW_Panel1","56","23","c23r56"
25,2017-05-07,0.188915151275564,0.184980848,45.5113506045833,"GenoA40","WW_Panel1","36","22","c22r36"
25,2017-05-07,0.226884259672781,0.231425282,45.5113506045833,"GenoA40","WW_Panel1","12","25","c25r12"
25,2017-05-07,0.237341082315294,0.221809383,45.5113506045833,"GenoA40","WW_Panel1","5","10","c10r5"
25,2017-05-07,0.209710499788619,0.208176334,45.5113506045833,"GenoA40","WW_Panel1","42","19","c19r42"
25,2017-05-07,0.209094073584861,0.216507924,45.5113506045833,"GenoA40","WW_Panel1","50","11","c11r50"
25,2017-05-07,0.213673509959792,0.199680793,45.5113506045833,"GenoA40","WW_Panel1","40","26","c26r40"
25,2017-05-07,0.213550030019829,0.208748786,45.5113506045833,"GenoA40","WW_Panel1","34","5","c5r34"
25,2017-05-07,0.225432886797726,0.229039155,45.5113506045833,"GenoA40","WW_Panel1","35","6","c6r35"
25,2017-05-07,0.256880478208221,0.26239435,45.5113506045833,"GenoA40","WW_Panel1","59","2","c2r59"
25,2017-05-07,0.209987132904436,0.223494911,45.296263882788,"GenoA41","WW_Panel1","60","23","c23r60"
25,2017-05-07,0.198070438883687,0.19951471,45.296263882788,"GenoA41","WW_Panel1","60","25","c25r60"
25,2017-05-07,0.209166374371187,0.236737327,45.296263882788,"GenoA41","WW_Panel1","13","19","c19r13"
25,2017-05-07,0.214618400235069,0.205446342,45.296263882788,"GenoA41","WW_Panel1","31","3","c3r31"
25,2017-05-07,0.178989884509932,0.180995249,45.296263882788,"GenoA41","WW_Panel1","16","2","c2r16"
25,2017-05-07,0.205410259886948,0.199802467,45.296263882788,"GenoA41","WW_Panel1","45","5","c5r45"
25,2017-05-07,NA,NA,45.296263882788,"GenoA41","WW_Panel1","31","22","c22r31"
25,2017-05-07,0.217511521830408,0.224198052,45.296263882788,"GenoA41","WW_Panel1","40","6","c6r40"
25,2017-05-07,0.208395063124663,0.196221087,45.296263882788,"GenoA41","WW_Panel1","54","26","c26r54"
25,2017-05-07,0.199012485454942,0.200324159,45.296263882788,"GenoA41","WW_Panel1","36","11","c11r36"
25,2017-05-07,0.175985353702984,0.190757087,45.296263882788,"GenoA41","WW_Panel1","56","10","c10r56"
25,2017-05-07,0.271786900266354,0.275911862,45.5108870818225,"GenoA42","WW_Panel1","43","6","c6r43"
25,2017-05-07,0.251854852790207,0.253895307,45.5108870818225,"GenoA42","WW_Panel1","38","10","c10r38"
25,2017-05-07,0.24981760906996,0.23995828,45.5108870818225,"GenoA42","WW_Panel1","25","11","c11r25"
25,2017-05-07,0.242442961188622,0.262367585,45.5108870818225,"GenoA42","WW_Panel1","18","19","c19r18"
25,2017-05-07,0.250162155066191,0.2478204,45.5108870818225,"GenoA42","WW_Panel1","55","23","c23r55"
25,2017-05-07,0.27034537755599,0.28015811,45.5108870818225,"GenoA42","WW_Panel1","21","22","c22r21"
25,2017-05-07,0.214884349527254,0.206838913,45.5108870818225,"GenoA42","WW_Panel1","24","25","c25r24"
25,2017-05-07,0.230593745648888,0.249068212,45.5108870818225,"GenoA42","WW_Panel1","2","2","c2r2"
25,2017-05-07,0.226353794486277,0.222694428,45.5108870818225,"GenoA42","WW_Panel1","39","3","c3r39"
25,2017-05-07,0.251356697771626,0.240122177,45.5108870818225,"GenoA42","WW_Panel1","31","5","c5r31"
25,2017-05-07,0.254864501290273,0.243469908,45.5108870818225,"GenoA42","WW_Panel1","32","26","c26r32"
25,2017-05-07,0.263844986368903,0.247023108,45.5126852450778,"GenoA43","WW_Panel1","52","25","c25r52"
25,2017-05-07,0.231719497378845,0.23240291,45.5126852450778,"GenoA43","WW_Panel1","22","6","c6r22"
25,2017-05-07,0.262949388279395,0.26822574,45.5126852450778,"GenoA43","WW_Panel1","19","2","c2r19"
25,2017-05-07,0.228509986296652,0.223367567,45.5126852450778,"GenoA43","WW_Panel1","33","3","c3r33"
25,2017-05-07,0.229669724493223,0.235513441,45.5126852450778,"GenoA43","WW_Panel1","13","23","c23r13"
25,2017-05-07,0.211429714100838,0.200909087,45.5126852450778,"GenoA43","WW_Panel1","47","22","c22r47"
25,2017-05-07,0.19290072677799,0.177183518,45.5126852450778,"GenoA43","WW_Panel1","3","11","c11r3"
25,2017-05-07,0.234244924677975,0.253465647,45.5126852450778,"GenoA43","WW_Panel1","16","19","c19r16"
25,2017-05-07,0.218941420120511,0.227385989,45.5126852450778,"GenoA43","WW_Panel1","46","10","c10r46"
25,2017-05-07,0.239110024624778,0.226985541,45.5126852450778,"GenoA43","WW_Panel1","37","26","c26r37"
25,2017-05-07,0.240510946913036,0.235764157,45.5126852450778,"GenoA43","WW_Panel1","17","5","c5r17"
25,2017-05-07,0.227435379530477,0.246240881,45.5016663704684,"GenoA44","WW_Panel1","56","6","c6r56"
25,2017-05-07,0.25764643296004,0.255810324,45.5016663704684,"GenoA44","WW_Panel1","21","5","c5r21"
25,2017-05-07,NA,NA,45.5016663704684,"GenoA44","WW_Panel1","47","23","c23r47"
25,2017-05-07,0.253291863131644,0.258152409,45.5016663704684,"GenoA44","WW_Panel1","20","2","c2r20"
25,2017-05-07,0.296093068249285,0.346045981,45.5016663704684,"GenoA44","WW_Panel1","8","18","c18r8"
25,2017-05-07,0.255395041034574,0.259401951,45.5016663704684,"GenoA44","WW_Panel1","56","19","c19r56"
25,2017-05-07,0.25475151208243,0.252534825,45.5016663704684,"GenoA44","WW_Panel1","6","26","c26r6"
25,2017-05-07,0.267721818339573,0.263200121,45.5016663704684,"GenoA44","WW_Panel1","37","22","c22r37"
25,2017-05-07,0.282780257467534,0.323534863,45.5016663704684,"GenoA44","WW_Panel1","60","10","c10r60"
25,2017-05-07,0.244637460965857,0.227750685,45.5016663704684,"GenoA44","WW_Panel1","37","25","c25r37"
25,2017-05-07,0.253944558520383,0.243028806,45.5016663704684,"GenoA44","WW_Panel1","24","11","c11r24"
25,2017-05-07,0.176127246652891,0.161695071,45.5016663704684,"GenoA44","WW_Panel1","27","3","c3r27"
25,2017-05-07,0.24115012429296,0.244809488,45.4772180134554,"GenoA45","WW_Panel1","11","3","c3r11"
25,2017-05-07,0.259533448824834,0.298934813,45.4772180134554,"GenoA45","WW_Panel1","60","11","c11r60"
25,2017-05-07,0.199101165006108,0.193548762,45.4772180134554,"GenoA45","WW_Panel1","43","5","c5r43"
25,2017-05-07,0.233444497048644,0.237154738,45.4772180134554,"GenoA45","WW_Panel1","39","10","c10r39"
25,2017-05-07,NA,NA,45.4772180134554,"GenoA45","WW_Panel1","25","23","c23r25"
25,2017-05-07,0.216674382670833,0.217701072,45.4772180134554,"GenoA45","WW_Panel1","55","22","c22r55"
25,2017-05-07,0.243190014018503,0.29022414,45.4772180134554,"GenoA45","WW_Panel1","6","18","c18r6"
25,2017-05-07,0.215192479667795,0.200478644,45.4772180134554,"GenoA45","WW_Panel1","28","2","c2r28"
25,2017-05-07,0.220613410995175,0.198234932,45.4772180134554,"GenoA45","WW_Panel1","44","25","c25r44"
25,2017-05-07,0.217044848711841,0.203622055,45.4772180134554,"GenoA45","WW_Panel1","39","26","c26r39"
25,2017-05-07,0.246998639009746,0.253353327,45.4772180134554,"GenoA45","WW_Panel1","41","6","c6r41"
25,2017-05-07,0.263588431164137,0.280527596,45.4772180134554,"GenoA45","WW_Panel1","60","19","c19r60"
25,2017-05-07,0.201207440710355,0.200956953,45.5059389317558,"GenoA46","WW_Panel1","54","19","c19r54"
25,2017-05-07,0.230493791596151,0.222780783,45.5059389317558,"GenoA46","WW_Panel1","35","23","c23r35"
25,2017-05-07,0.238932122837849,0.243229433,45.5059389317558,"GenoA46","WW_Panel1","17","25","c25r17"
25,2017-05-07,0.217242722162923,0.224255937,45.5059389317558,"GenoA46","WW_Panel1","44","11","c11r44"
25,2017-05-07,0.224138099865655,0.21732602,45.5059389317558,"GenoA46","WW_Panel1","40","22","c22r40"
25,2017-05-07,0.215656240604973,0.198761869,45.5059389317558,"GenoA46","WW_Panel1","28","5","c5r28"
25,2017-05-07,0.244255726279178,0.247851567,45.5059389317558,"GenoA46","WW_Panel1","60","26","c26r60"
25,2017-05-07,0.206561608718842,0.210502315,45.5059389317558,"GenoA46","WW_Panel1","6","3","c3r6"
25,2017-05-07,0.2322461685146,0.218040582,45.5059389317558,"GenoA46","WW_Panel1","7","10","c10r7"
25,2017-05-07,0.228770323093609,0.236446407,45.5059389317558,"GenoA46","WW_Panel1","47","6","c6r47"
25,2017-05-07,0.201074603639966,0.20590647,45.5059389317558,"GenoA46","WW_Panel1","8","2","c2r8"
25,2017-05-07,0.229081469399377,0.223245768,45.5102306898548,"GenoA47","WW_Panel1","31","10","c10r31"
25,2017-05-07,0.261192633032591,0.278724707,45.5102306898548,"GenoA47","WW_Panel1","58","5","c5r58"
25,2017-05-07,0.216282008337838,0.227506481,45.5102306898548,"GenoA47","WW_Panel1","8","22","c22r8"
25,2017-05-07,0.240623161507923,0.227248417,45.5102306898548,"GenoA47","WW_Panel1","55","25","c25r55"
25,2017-05-07,0.240805452027525,0.252106648,45.5102306898548,"GenoA47","WW_Panel1","36","19","c19r36"
25,2017-05-07,0.213944676396088,0.245749501,45.5102306898548,"GenoA47","WW_Panel1","59","11","c11r59"
25,2017-05-07,0.237753101460829,0.221130201,45.5102306898548,"GenoA47","WW_Panel1","43","26","c26r43"
25,2017-05-07,0.237672101166182,0.230317239,45.5102306898548,"GenoA47","WW_Panel1","52","23","c23r52"
25,2017-05-07,0.221651325402547,0.231385523,45.5102306898548,"GenoA47","WW_Panel1","4","2","c2r4"
25,2017-05-07,0.225745160017006,0.231963378,45.5102306898548,"GenoA47","WW_Panel1","39","6","c6r39"
25,2017-05-07,0.223082420446637,0.209509166,45.5102306898548,"GenoA47","WW_Panel1","26","3","c3r26"
25,2017-05-07,0.25123729485238,0.250048561,45.496356791027,"GenoA48","WW_Panel1","51","3","c3r51"
25,2017-05-07,0.326144371969808,0.326029488,45.496356791027,"GenoA48","WW_Panel1","1","26","c26r1"
25,2017-05-07,0.32899467255682,0.322017491,45.496356791027,"GenoA48","WW_Panel1","2","23","c23r2"
25,2017-05-07,0.331603095356975,0.32434899,45.496356791027,"GenoA48","WW_Panel1","27","11","c11r27"
25,2017-05-07,0.339298468559775,0.351134231,45.496356791027,"GenoA48","WW_Panel1","11","22","c22r11"
25,2017-05-07,0.326879404303473,0.305452083,45.496356791027,"GenoA48","WW_Panel1","45","25","c25r45"
25,2017-05-07,0.341296063967869,0.341624404,45.496356791027,"GenoA48","WW_Panel1","56","2","c2r56"
